id,name,address,latitude,longitude
5542,SK Medical Shop,"SK Medical Shop, DK Road, Kukiladanga, West Bengal, 783332, India",26.36451,89.84539
5543,Nioti Pharmacy Chanchal,"Debagram - Kaliganj Road, Debagram - Kaliganj Rd, Anantapur, West Bengal, 741150, India",23.7143,88.2402
5544,Amiya Pharmacy,"ATM, Nh14, Salbani, Paschim Medinipur, West Bengal, 721147, India",22.639389,87.325401
5545,Haeneman Homeo Pharmacy,"Haeneman Homeo Pharmacy, Subhaspally, Salboni, West Bengal, 721147, India",22.6392,87.32372
5546,Haeneman Homoeo Pharmacy,"ATM, Nh14, Salbani, Paschim Medinipur, West Bengal, 721147, India",22.639389,87.325401
5547,Santosh Medical,"ATM, Nh14, Salbani, Paschim Medinipur, West Bengal, 721147, India",22.639389,87.325401
5548,Mukta Medical Store,"LPG Gas Godown, Salbani, Paschim Medinipur, West Bengal, 721132, India",22.610565,87.308563
5549,Roy Medical,"Rajganj, Jalpaiguri District, West Bengal, 735134, India",26.730555,88.532657
5550,Medical Hall,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5551,Chaya Pharmacy,"Bethuadahari Station Road, Bethuadahari Station Rd, Khidirpur, Bethuadahari, West Bengal, 741126, India",23.6091,88.3864
5552,Day Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5553,Sarkar Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5554,Apollo Pharmacy Bethuadahari,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5555,Ananda Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5556,Sastasunder.Com,"Khalaghar Club Ground, Bethuadahari, Birpur Road To Hospital Road Connector, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.611383,88.385038
5557,Jagat Sundar Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5558,Asha Medical Store,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5559,New Medical Hoall,"Car Parking Zone, Nh12, Bethuadahari, West Bengal, 741126, India",23.61272,88.38068
5560,Dey Medical,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5561,Tripti Medical Hall,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5562,Annya Purna Pharmacy,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5563,Unik Altrasonography Centre,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5564,Roy Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5565,Paul Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5566,Madhubibala Pharmacy,"Khalaghar Club Ground, Bethuadahari, Birpur Road To Hospital Road Connector, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.611383,88.385038
5567,Patanjali Store,"Khalaghar Club Ground, Bethuadahari, Birpur Road To Hospital Road Connector, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.611383,88.385038
5568,Buroma Medical,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5569,Chakraborty Medicine Corner,"Chakraborty Medicine Corner, Hospital Road, Rural Hospital, PS, Near Bethuadahari - Birpur Ghat Road, Post, Bethuadahari, Nakashipara, West Bengal, 741126, India",23.6129,88.38139
5570,Healthbuddy Swajan Pharmacy,"Khalaghar Club Ground, Bethuadahari, Birpur Road To Hospital Road Connector, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.611383,88.385038
5571,Ganguly Pharmacy,"Hospital Road, Sampritipally, Bethuadahari, West Bengal, 741126, India",23.6136,88.3818
5572,Om Medical Hall,"Bethuadahari Hospital Road - Bandakhola, Bethuadahari Hospital Rd - Bandakhola, Bethuadahari Hospital Para, Bethuadahari, West Bengal, 741126, India",23.6164,88.3823
5573,Bhai Pharmacy,"Bethuadahari Hospital Road - Bandakhola, Bethuadahari Hospital Rd - Bandakhola, Bethuadahari Hospital Para, Bethuadahari, West Bengal, 741126, India",23.6164,88.3823
5574,Taj Medical,"Bethuadahari Rural Hospital, Hospital Road, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.615943,88.383324
5575,Joy Maa Pharmacy,"Bethuadahari Rural Hospital, Hospital Road, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.615943,88.383324
5576,Life Care Health Center,"Bethuadahari Hospital Road - Bandakhola, Bethuadahari Hospital Rd - Bandakhola, Bethuadahari Hospital Para, Bethuadahari, West Bengal, 741126, India",23.6164,88.3823
5577,Paul Medical,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5578,Jibondip Medical,"Bethuadahari Rural Hospital, Hospital Road, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.615943,88.383324
5579,Medical Hall,"Bethuadahari Hospital Road - Bandakhola, Bethuadahari Hospital Rd - Bandakhola, Bethuadahari Hospital Para, Bethuadahari, West Bengal, 741126, India",23.6164,88.3823
5580,Bholanath Pharmacy,"Bethuadahari Hospital Road - Bandakhola, Bethuadahari Hospital Rd - Bandakhola, Bethuadahari Hospital Para, Bethuadahari, West Bengal, 741126, India",23.6164,88.3823
5581,Tara Maa Pharmacy,"Bethuadahari Rural Hospital, Hospital Road, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.615943,88.383324
5582,Satyo Pharmacy,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5583,Raj Medical Hall,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5584,Billyada Medical Hall,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5585,Janananda Pharmacy,"Bethuadhari JCM Higher Secondary School, Bethuadahari J.C.M High School, Nh12, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.606152,88.389243
5586,Nath Homeo Clinic,"Patuli Ghat Road, Patuli Ghat Rd, Bethuadahari, West Bengal, 741126, India",23.6037,88.3755
5587,Sayto Pharmacy,"Nepal Store, Nakashipara, Bethuadahari Rajendranagar, Bethuadahari, West Bengal, 741126, India",23.59893,88.39727
5588,Murkharjee Pharmacy,"Murkharjee Pharmacy, Shanimandir Colony Rd, Kanthalbaria, West Bengal, 741126, India",23.60436,88.37647
5589,Ammu Medical Hall,"Tea Shop, Bethuadahari Agradwip Road, Bethuadahari, Nakashipara, Nadia, West Bengal, 741126, India",23.603928,88.373342
5590,Usha Medical Hall,"Purbasthali Railway Station, Purbasthali, Kalna-Katwa Road, Parulia, Purbasthali - II, Purba Bardhaman, West Bengal, 713513, India",23.453585,88.32412
5591,Kundu Medical Hall,"Purbasthali Railway Station, Purbasthali, Kalna-Katwa Road, Parulia, Purbasthali - II, Purba Bardhaman, West Bengal, 713513, India",23.453585,88.32412
5592,Sri Guru Ayurved Pharmacy,"Purbasthali Railway Station, Purbasthali, Kalna-Katwa Road, Parulia, Purbasthali - II, Purba Bardhaman, West Bengal, 713513, India",23.453585,88.32412
5593,Makali Medical Store,"Purbasthali Railway Station, Purbasthali, Kalna-Katwa Road, Parulia, Purbasthali - II, Purba Bardhaman, West Bengal, 713513, India",23.453585,88.32412
5594,Tulshi Medical Store,"Kubajpur Primary School, Chhatni, Purbasthali - II, Purba Bardhaman, West Bengal, 713513, India",23.46395,88.246921
5595,Apollo Pharmacy Parulia,"Purbasthali Railway Station, Purbasthali, Kalna-Katwa Road, Parulia, Purbasthali - II, Purba Bardhaman, West Bengal, 713513, India",23.453585,88.32412
5596,Medical Store,"Debasish Modak, Sh12, Alipurduar - II, Alipurduar, West Bengal, 736202, India",26.440608,89.679417
5597,Keshav Medical Hall,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5598,Shree Durga Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5599,Hazra Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5600,Shree Durga Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5601,Anjali Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5602,New Mathura Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5603,Priti Medicine Centre,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5604,Keshav Medical Hall,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5605,Malini Homeo Hall,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5606,Sarkar Homeo Hall,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5607,Malini Homeo Hall,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5608,Priti Medicine Centre,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5609,Hazra Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5610,Anjali Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5611,Apun Medicine,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5612,Mukund Medicine,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5613,Kashinath Homeo Pharmacy,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5614,Shri Durga Homeo Hall,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5615,Bijan Medical Store,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5616,Bijan Medical Store,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5617,Indrani Pharmacy,"Khargram, Murshidabad District, West Bengal, 742159, India",24.121436,87.984832
5618,G C Drug House,"G C Drug House, SH 7, Sherpur, West Bengal, 742159, India",24.13018,88.00668
5619,Emergency Drug House,"Jogmaya Jewellers, Nimtala Kamar Para Road, Kandi, Murshidabad, West Bengal, 742137, India",23.959925,88.039016
5620,Smriti Pharmacy,"Smriti Pharmacy, SDO Office Rd, Kandi, West Bengal, 742137, India",23.95448,88.03991
5621,Doly Pharmacy,"Jeevandeep Medical Centre, Kandi Sub Divisional Hospital, Power Supply Office Road, WBSEDCL, Kandi, Murshidabad, West Bengal, 742137, India",23.953884,88.039035
5622,Rashida Pharmacy,"Jeevandeep Medical Centre, Kandi Sub Divisional Hospital, Power Supply Office Road, WBSEDCL, Kandi, Murshidabad, West Bengal, 742137, India",23.953884,88.039035
5623,Lokenath Pharmacy,"Kashi Dar Chaer Dokan, Bus Stand Road, Kandi Lodge, Kandi, Murshidabad, West Bengal, 742137, India",23.953488,88.040619
5624,Sova Madical,"Kandi Hospital Road, Kandi Hospital Rd, Kandi, West Bengal, 742137, India",23.9568,88.0375
5625,Jnanada Medical Store,"Jeevandeep Medical Centre, Kandi Sub Divisional Hospital, Power Supply Office Road, WBSEDCL, Kandi, Murshidabad, West Bengal, 742137, India",23.953884,88.039035
5626,Muhammad Pharmacy,"Kandi Hospital Road, Kandi Hospital Rd, Kandi, West Bengal, 742137, India",23.9568,88.0375
5627,SastaSundar.Com,"SastaSundar.Com, Healthbuddy Asha Pharmacy JL No.- 084, Plot No.-1084, Kh No.-1674, Dohalia Vill.-Dohalia, P.O.+P.S.-Kandi, Dist, Kandi, West Bengal, 742137, India",23.94988,88.04231
5628,Sinha Medicine,"Gas Station, Sh11, Kandi, Murshidabad, West Bengal, 742137, India",23.967431,88.041875
5629,Mamota Pharmacy,"TVS - S R Motors, Dohalia Byepass Road, Kandi, Murshidabad, West Bengal, 742138, India",23.950212,88.03237
5630,Janseva Pharmacy Trinath Pharmacy,"Janseva Pharmacy Trinath Pharmacy, Sh11, Khargram, Murshidabad, West Bengal, 742147, India",23.96492,88.03242
5631,Khalida Drug House,"Khalida Drug House, Chowrasta, Hazipur, West Bengal, 731245, India",24.03274,87.83309
5632,Maji Medical,"Dendua Bazar(market), Kalyaneshwari To Dendua, Dendua, West Bengal, 713335, India",23.7813,86.86873
5633,Medicine House,"Jamalpur, Purba Bardhaman District, West Bengal, 713408, India",23.072795,87.983806
5634,Apollo Pharmacy Jamalpur,"Apollo Pharmacy Jamalpur, Ground Floor Chakdighi, Road, Beside Paschim Banga Gramin Bank, Jamalpur, West Bengal, 713408, India",23.06967,87.98983
5635,Blue Life Pharmacy,"Jamalpur, Purba Bardhaman District, West Bengal, 713408, India",23.072795,87.983806
5636,Mondal Medical Hall,"Jamalpur, Purba Bardhaman District, West Bengal, 713408, India",23.072795,87.983806
5637,Ganga Medical Hall,"Ganga Medical Hall, Check Post, Memari, West Bengal, 713408, India",23.05506,87.98577
5638,Kuchut Gram Panchayat,"RajLaxmi Medical Hall, Parhati, West Bengal, 713146, India",23.24233,88.10048
5639,RajLaxmi Medical Hall,"Parhati Bus Stop, Parhati, Memari - II, Purba Bardhaman, West Bengal, 713146, India",23.242285,88.097046
5640,Sudhangshu Pharmacy,"Shemrock Primary Dainhat, Sh14, Katwa, Katwa - I, Purba Bardhaman, West Bengal, 713502, India",23.610222,88.173414
5641,Medicine Shop,"Karajgram Post Office, Katwa, Katwa - I, Purba Bardhaman, West Bengal, 713502, India",23.571793,88.140974
5642,Lokenath Pharmacy,"Karajgram Post Office, Katwa, Katwa - I, Purba Bardhaman, West Bengal, 713502, India",23.571793,88.140974
5643,Loknath Farmacy Medicin Shop,"Katwa, Katwa I, West Bengal, 713502, India",23.592086,88.171441
5644,Medicine Shop,"Karajgram Post Office, Katwa, Katwa - I, Purba Bardhaman, West Bengal, 713502, India",23.571793,88.140974
5645,Radhe Radhe Pharmacy,"T.D. Educare/english Academy/career Academy, SH 14, Baghtikari P, West Bengal, 713502, India",23.59605,88.1663
5646,Das Pharmacy,"Kandra J M High School, Sh6, Kandra, West Bengal, 713129, India",23.73529,87.96963
5647,Medical Store,"Kandra Pharmacy, Sh6, Kandra, Ketugram - I, Purba Bardhaman, West Bengal, 713129, India",23.738791,87.965169
5648,Kandra Pharmacy,"Kandra Pharmacy, Sh6, Kandra, Ketugram - I, Purba Bardhaman, West Bengal, 713129, India",23.738791,87.965169
5649,Nirmala Medical Hall,"Keshiakole Post Office, Bikna, Bankura - II, Bankura, West Bengal, 722155, India",23.24438,87.078907
5650,Talukdar Pharmacy,"Talukdar Pharmacy, Circular Garden Reach Road, 49/5, Bhukailash Rd, Babu Bazar, Khidirpur, Kolkata, West Bengal, 700023, India",22.53485,88.31892
5651,Hajra Medical Agency Pvt Ltd,"Hajra Medical Agency Pvt Ltd, 2, L, Meherali Mondal St, Naptani Bagan, Mominpore, Kolkata, West Bengal, 700027, India",22.52836,88.32268
5652,Maa Santoshi Arogya Niketan,"Sarenga RH, Sarenga BPHC, Sh4, Sarenga, Bankura, West Bengal, 722150, India",22.767644,87.016187
5653,S.K.Pharmacy,"S.K.Pharmacy, Police Station, School Road, Near Sarenga, Sarenga, West Bengal, 722150, India",22.76437,87.01855
5654,Pradhan Mantri Bharatiya JanAushadhi Kendra,"Pradhan Mantri Bharatiya JanAushadhi Kendra, School Road Chotto Sarenga, Sarenga, West Bengal, 722150, India",22.76524,87.0176
5655,S.K Pharmacy,"Sarenga Milani Pathagar, Vill.+P.O.:- Sarenga, Dist. : Bankura, Sarenga, West Bengal, 722150, India",22.76808,87.01994
5656,KSN Pharmacy,"Sarenga Milani Pathagar, Vill.+P.O.:- Sarenga, Dist. : Bankura, Sarenga, West Bengal, 722150, India",22.76808,87.01994
5657,Medicine Shop,"Salon, Boyarghata Bazar, Boyarghata Bridge, Boyarghata, Swarupnagar, North 24 Parganas, West Bengal, 743273, India",22.820821,88.925265
5658,Ilius Pharmacy,"Alauddin Khan, Balthi Bridge, Balthi, Swarupnagar, North 24 Parganas, West Bengal, 743273, India",22.819927,88.94332
5659,Rakesh Medicine Shop,"Rakesh Medicine Shop, 420, Joypur Road Joypur, Amta, West Bengal, 711401, India",22.58848,87.92453
5660,Maa Chandi Medical,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5661,Jibandeep Medical,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5662,Sahoo Medical,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5663,Debasis Pharmacy,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5664,National Homeo Pharmacy,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5665,Bhabani Medical,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5666,Seba Medical,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5667,Asirbad Medical Pharmacy,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5668,Radha Medical,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5669,Mahapatra Pharmacy,"Balisai Club, Digha - Contai Rd, Balisai, West Bengal, 721423, India",21.67795,87.596
5670,Srinath Pharmacy,"Basantia Hospital, Basantia BPHC, Basantia, Deshopran, Purba Medinipur, West Bengal, 721442, India",21.806579,87.817111
5671,Apollo Pharmacy Mukundapur 2,"Apollo Pharmacy Mukundapur 2, JL No-489, Ground Floor, Mirza Pur, More, Mukundapur, Basantia, West Bengal, 721442, India",21.80448,87.81348
5672,Sanjay Medical Hall,"State Bank Of India ATM, Nh116b, Shiulibari, Contai-III, Purba Medinipur, West Bengal, 721449, India",21.872574,87.756912
5673,Saraju Medical Hall,"State Bank Of India ATM, Nh116b, Shiulibari, Contai-III, Purba Medinipur, West Bengal, 721449, India",21.872574,87.756912
5674,Lakshmi Pharmacy,"Narayangarh, Paschim Medinipur District, West Bengal, 721437, India",22.186525,87.4037
5675,Sumita Medical Stores,"Narayangarh, Paschim Medinipur District, West Bengal, 721437, India",22.186525,87.4037
5676,Pahari Medical,"Ma Baba Hotel, Pratapdighi Purba, Pratap Dighi, West Bengal, 721440, India",21.9747,87.59021
5677,Das Pharmacy,"Amarshi Raghunath High School, Amarshi School Bazar, Amarshi Raghunath High School, Egra-Bhagabanpur-Bajkul Rd, Amarshi, West Bengal, 721454, India",22.0574,87.5981
5678,Droupdi Medical Hall,"Amarshi Raghunath High School, Amarshi School Bazar, Amarshi Raghunath High School, Egra-Bhagabanpur-Bajkul Rd, Amarshi, West Bengal, 721454, India",22.0574,87.5981
5679,Susanta Pharmacy,"Madhakhali - Heria Road, Madhakhali - Heria Rd, Bhupati Nagar, West Bengal, 721425, India",22.0001,87.7344
5680,Suchana Medical,"Bhupati Nagar Hospital, Bhupati Nagar, West Bengal, 721425, India",22.0007,87.72803
5681,Bhowmik Medical,"C.S.C Center, Aadhar Seva Kendra (ASK), Vill/p.O-Laudaha, P.S-Sankrail, Dist-Jhargram, City-Sankrail, Pin-721135, Sankrail, Jhilimili, West Bengal",22.1422,87.12369
5682,Pankaj Medical Hall,"S S AutoMobile, Trenching Ground Road, Kolkata, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700024, India",22.537656,88.291881
5683,Madhuri Pharmacy,"Mukta Dal Club Malipara, Maheshtala, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700060, India",22.50849,88.28766
